"The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.","Another person, a man from Fort Worth, Texas, also was missing.",3.5999999046325684,"['एक और व्यक्ति, फोर्ट वार्थ, टेक्सास से एक आदमी भी गायब था।']","['एकमात्र अन्य व्यक्ति जो रविवार के लिए हिसाब में नहीं लिया गया था, फोर्ट वार्थ, टेक्सास से एक आदमी था.']"
"The broader Standard & Poor's 500 Index <.SPX> gave up 11.91 points, or 1.19 percent, at 986.60.","The technology-laced Nasdaq Composite Index .IXIC declined 16.68 points, or 1.01 percent, at 1,636.94.",0.800000011920929,"['प्रौद्योगिकी आधारित Nasdaq Composite Index.IXIC ने 16.68 बिंदुओं, अर्थात 1.01 प्रतिशत में 1.636.94 पर गिरावट आयी.']",['व्यापक स्टैंडर्ड एंड पोअर 500 सूचका <.SPX> 986.60 पर 11.91 अंक या 1.19 प्रतिशत छोड़ गया।']
AFTRA members approved the merger by a vote of 75.88% to 24.12%.,"AFTRA, on the other hand, approved the merger by a whopping 75 percent.",4.091000080108643,['दूसरी ओर एफटीआरए ने विलयन को भारी 75 प्रतिशत से अनुमोदित किया।'],['एफटीआरए सदस्यों ने 75.88% से 24.12% के मत से विलयन को अनुमोदित किया।']
"The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.","The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.",2.25,"['currency Monday morning briefly weakened but rebounded to trade at 55.25/29, little changed from Friday.']","['currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.']"
"While some other parts of Africa have been used as staging grounds for the terror group, Malawi previously had not been a major focus of investigations into al-Qaida.","While some other parts of Africa have been used as Al Qaeda staging grounds, Malawi had previously not been a major focus of investigations into the group.",5.0,"['जबकि अफ्रीका के कुछ अन्य हिस्सों को अल-कायदा की ठहराव स्थलों के रूप में प्रयोग किया गया है, पूर्व में मालावी इस समूह के अन्वेषणों का प्रमुख केंद्र नहीं था।']","['जबकि अफ्रीका के कुछ अन्य हिस्सों को आतंकवादी गुट के लिए स्थल के रूप में उपयोग किया गया है, पूर्व में मालावी अल-कायदा के अन्वेषणों का प्रमुख केंद्र नहीं था।']"
"On Sunday, a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded.","On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.",3.75,['रविवार को एक अमेरिकी सैनिक को मार डाला गया और एक और घायल हो गया जब वे रक्षा कर रहे थे जब एक munitions dump ने दक्षिणी इराक में विस्फोट कर दिया।'],['रविवार को एक अमरीकी सैनिक को मार डाला गया और एक और घायल दक्षिणी इराक में जब एक हथियारों के ढेर का विस्फोट हुआ।']
"""I'm real excited to be a Cleveland Cavalier,"" James said.","""I'm really excited about going to Cleveland,"" James told ESPN.com.",3.6670000553131104,"['जेम्स ने ESPN.com को कहा, ""मैं क्लीवलैंड जाने के बारे में सचमुच उत्तेजित हूँ।""']","['” क्लीवलैंड के कैवलियर बनने से मुझे बहुत खुशी हो रही है,” जेम्स ने कहा।']"
"According to law enforcement officials, the person arrested was a known sophisticated hacker.","According to law enforcement officials, the individual decrypted passwords on the server.",2.6670000553131104,"['कानून प्रवर्तन अधिकारियों के अनुसार, सर्वर पर व्यक्तिगत कूटशब्दों को डिक्रिप्ट किया गया है।']","['कानून प्रवर्तन अधिकारियों के अनुसार, गिरफ्तार व्यक्ति एक परिष्कृत हैकर था.']"
"Excluding litigation charges, RIM's loss narrowed even further to 1 cent a share.","Excluding patent litigation, RIM's loss for the quarter was $700,000, or 1 cent per share.",3.3329999446868896,"['पेटेंट litigation को छोड़कर, तिमाही के लिए RIM की हानि $700,000 थी, या प्रति शेयर 1 सेंट.']","['मुकदमे के आरोपों को छोड़कर, RIM की हानि एक शेयर पर 1 सेंट तक और भी कम हो गई.']"
"The broad Standard & Poor's 500 Index .SPX gained 19.72 points, or 1.98 percent, to 1,015.69.","The Dow Jones industrial average .DJI jumped 2.09 percent, while the Standard & Poor's 500 Index .SPX leapt 2.23 percent.",3.0,"[""Dow Jones औद्योगिक औसत.DJI 2.09 प्रतिशत jumped, जबकि Standard & Poor's 500 Index.SPX 2.23 प्रतिशत jumped.""]","['व्यापक स्टैंडर्ड एंड पोअर 500 सूचकांक.एसपीएक्स ने 19.72 अंक या 1.98 प्रतिशत बढ़ाकर 1,015.69 हो गया।']"
"It will also help reform the Royal Solomon Islands Police, strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation.","The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.",3.444000005722046,"['हस्तक्षेप बल हथियारों का कब्जा करेगा, पुलिस का सुधार करेगा, न्यायालयों और जेल प्रणाली को मजबूत करेगा तथा वित्त मंत्रालय जैसे प्रमुख संस्थानों को संरक्षण प्रदान करेगा।']","['इससे शाही सोलोमन द्वीपों की पुलिस में सुधार करने में भी मदद मिलेगी, न्यायालयों और जेल प्रणाली को मजबूत किया जाएगा और वित्त मंत्रालय जैसे प्रमुख संस्थानों को डराने से बचाया जाएगा।']"
"Mr Alibek said: ""Our outcomes are very encouraging.","""Our outcomes are very encouraging,"" George Mason researcher Ken Alibek said.",3.799999952316284,"['जॉर्ज मेसन के अनुसंधानकर्ता केन अलीबेक ने कहा, ""हमारे परिणाम बहुत उत्साहजनक हैं।""']","['श्री अलीबेक ने कहा, ‘‘हमारे परिणाम बहुत उत्साहजनक हैं।']"
"A jury convicted rapper C-Murder, also known as Corey Miller, of second-degree murder Tuesday night in the shooting death of a 16-year-old in a Jefferson Parish nightclub.","Rapper C-Murder has been convicted of second-degree murder, a crime that carries an automatic life sentence, in the shooting death of a 16-year-old inside a Jefferson Parish nightclub.",3.5999999046325684,"['रैपर सी-मर्दर को दो स्तरीय हत्या का दोषी ठहराया गया है, एक अपराध जिसके लिए एक स्वचालित जीवन का दंड होता है, जेफरसन पैरिस की एक रात्रि क्लब में एक 16 वर्षीय व्यक्ति को गोली से मारकर मारने में।']","['एक जुरी ने राइपर सी-मरडर को, जो कोरी मिलर के नाम से भी जाना जाता है, मङ्गलबार रात जेफरसन पैरिस की नर्तक में एक 16 वर्षीय व्यक्ति की हत्या के लिए दूसरे दर्जे की हत्या का दोषी ठहराया।']"
Wells’ other series include NBC’s ER and Third Watch.,"Wells' other series include NBC's ""ER"" and ""Third Watch.""",5.0,"['वेल्स के अन्य श्रृंखलाओं में एनबीसी के ""ईआर"" और ""थर्ड वॉच"" शामिल हैं।']",['वेल्स के अन्य श्रृंखलाओं में एनबीसी के ईआर और तीसरी वॉच शामिल हैं।']
"Thirty-three of the 42 men had been arrested by Wednesday evening, said Daniel Bogden, U.S. attorney in Nevada.","Thirty-four of the men have been arrested and the others are being sought, US Attorney Daniel Bogden said yesterday.",3.0,['अमरीकी वकील डैनियल बोगडेन ने कल कहा कि 34 व्यक्तियों को गिरफ्तार कर लिया गया है और अन्य लोगों की खोज की जा रही है।'],['नेवाडा के अमरीकी वकील डेनियल बोगडेन ने कहा कि 42 व्यक्तियों में से तीस-तीन Çarşamba शाम तक गिरफ्तार कर लिए गए थे.']
Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday.,Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.,3.4000000953674316,['पांच बार टू द फ्रांस विजेता लान्स आर्मस्ट्रोम कैंसर से बचने के बारे में एक बैठक के लिए आज डेनवर में है।'],['पांच बार टू द फ्रांस विजेता और कैंसर से बचने वाले लैंस आर्मस्ट्रोम को शुक्रवार को डेनवर में कैंसर से बचने वाले अन्य लोगों के लिए कुछ सलाह मिली।']
"She survives him as do their four children -- sons Anthony and Kelly, daughters Linda Hope and Nora Somers -- and four grandchildren.",Hope is survived by his wife; sons Anthony and Kelly; daughters Linda and Nora Somers; and four grandchildren.,3.799999952316284,"['आशा की मृत्यु के बाद उनकी पत्नी, पुत्रों एंथनी और केली, पुत्री लिंदा और नोरा सोमर्स और चार वंशजों की मृत्यु हो गई है।']","['वह उनके चार पुत्रों-एंथोनी और केली, पुत्री लिंदा होप और नोरा सोमर्स-और चार वंशजों के साथ-उन्हें जीवित रखती है।']"
Police using pepper spray arrested 12 people Monday night at a march and rally by about 400 activists protesting an annual training seminar of the Law Enforcement Intelligence Unit.,Police used pepper spray and rubber bullets to disperse a downtown march and rally last night by activists protesting an annual police intelligence-training seminar.,3.5999999046325684,['पुलिस ने पिछले रात एक वार्षिक पुलिस आसूचना प्रशिक्षण सेमिनार का विरोध करने वाले कार्यकर्ताओं द्वारा शहर के मध्य में एक प्रदर्शन और एक प्रदर्शन को फैलाने के लिए पीपर स्प्रे और रबड़ गोली का प्रयोग किया.'],['पुलिस ने पेपर स्प्रे का प्रयोग करते हुए एक मार्च में Pazartesi रात 12 लोगों को गिरफ्तार किया और लगभग 400 कार्यकर्ताओं ने कानून प्रवर्तन इंटेलिजेंस यूनिट के वार्षिक प्रशिक्षण सेमिनार का विरोध किया।']
The department ordered an 18.2 percent reduction for Allstate Texas Lloyds and a 12 percent reduction for State Farm Lloyds.,"The department ordered a 12 percent reduction for State Farm Lloyds, the state's largest insurer, and an 18.2 percent reduction for Allstate Texas Lloyds, the third-largest.",3.5999999046325684,['विभाग ने राज्य के सबसे बड़े बीमाकर्ता स्टेट फार्म लोयड्स के लिए 12 प्रतिशत कटौती और तीसरे सबसे बड़े ऑलस्टेट टेक्सास लोयड्स के लिए 18.2 प्रतिशत कटौती का आदेश दिया।'],['विभाग ने अखिल राज्य टेक्सास लोयड्स के लिए 18.2 प्रतिशत और राज्य फार्म लोयड्स के लिए 12 प्रतिशत कटौती का आदेश दिया।']
Colgate shares closed Monday at $56.30 on the New York Stock Exchange.,Colgate shares were down 30 cents at $56 in morning trade on the New York Stock Exchange.,2.4000000953674316,['न्यूयार्क स्टॉक एक्सचेंज में सुबह के कारोबार में कोल्गेट शेयर 30 सेंट गिरकर 56 डॉलर हो गए.'],['कोल्गेट शेयर न्यूयार्क स्टॉक एक्सचेंज में Pazartesi को 56.30 डॉलर पर बंद हो गए.']
"Several shots rang out in the darkness, but only one gator had been killed by 11 p.m.","Several shots rang out Wednesday night, but no gators were killed then.",2.4000000953674316,"['बुधवार रात कई गोलीबारी हुई, लेकिन उस समय कोई शिकारी नहीं मारी गयी।']","['अंधेरे में कई गोलीबारी हुई थी, लेकिन 11 बजे तक केवल एक गॉटर ही मारी गई थी।']"
"The broader Standard & Poor's 500 Index <.SPX> was 0.46 points lower, or 0.05 percent, at 997.02.","The technology-laced Nasdaq Composite Index .IXIC was up 7.42 points, or 0.45 percent, at 1,653.44.",0.8889999985694885,"['प्रौद्योगिकी आधारित नास्डाक मिश्रित सूचकांक.IXIC 7.42 अंक, या 0.45 प्रतिशत, 1.653.44 पर था.']",['व्यापक स्टैंडर्ड एंड पोअर 500 सूचका <.SPX> 997.02. पर 0.46 बिंदु कम या 0.05 प्रतिशत था।']
"Republicans had pledged to complete a Medicare drug package by August, then extended the deadline to Oct. 17, and they are still working on it.","Republicans had pledged to complete a Medicare drug package by August, then extended it to Oct. 17.",4.75,"['रिपब्लिकन ने एक औषधीय पैकेज को अगस्त तक पूरा करने का वचन दिया था, फिर उसे 17 अक्तूबर तक बढ़ा दिया था।']","['रिपब्लिकन ने एक औषधीय पैकेज को अगस्त तक पूरा करने का वचन दिया था, फिर उसे 17 अक्तूबर तक बढ़ा दिया था और वे अभी भी इस पर काम कर रहे हैं.']"
"The index, which measures activity in the service sector, climbed to 50.7 last month from 47.9 in March.","The Arizona-based ISM reported Monday that its non-manufacturing index rose to 50.7 last month, from 47.9 in March.",3.5,['एरिजोना स्थित आई. एस. एम. ने Pazartesi günü रिपोर्ट दी कि इसकी गैर-उत्पादन सूचकांक मार्च में 47.9 से पिछले महीने 50.7 तक बढ़ गई.'],['सेवा क्षेत्र में गतिविधियों को मापने वाला सूचकांक मार्च में 47.9 से पिछले महीने 50.7 तक बढ़ गया।']
"Bush plans to meet with Israeli Prime Minister Ariel Sharon and the new Palestinian prime minister, Mahmoud Abbas, in the Jordanian port of Aqaba on Wednesday.","On Wednesday next week, Mr Bush will meet Israeli Prime Minister Ariel Sharon and new Palestinian leader Mahmoud Abbas in Aqaba, Jordan.",5.0,"['अगले सप्ताह Çarşamba को, श्री बुश जॉर्डन के अकाबा में इजरायल के प्रधानमंत्री एरियल शेरोन और नए फिलीस्तीनी नेता महमूद अब्बास से मिलेंगे।']",['बुश इजरायल के प्रधानमंत्री एरियल शेरोन और नए फिलीस्तीन के प्रधानमंत्री महमूद अब्बास से Çarşamba को जॉर्डन के अकाबा बंदरगाह में मिलने की योजना बना रहे हैं।']
"""Unlike many early-stage Internet firms, Google is believed to be profitable.",The privately held Google is believed to be profitable.,3.5999999046325684,['निजी रूप से Google को लाभदायक माना जाता है।'],"['कई शुरुआती इंटरनेट फर्मों के विपरीत, गूगल को लाभदायक माना जाता है।']"
"""It is safe to assume the Senate is prepared to pass some form of cap,"" King said.",Its safe to assume the Senate is prepared to pass some form of a cap....The level of it is to be debated.,3.0,['यह मानना सुरक्षित है कि सेनेट किसी प्रकार की सीमा को पास करने के लिए तैयार है.... इसका स्तर पर चर्चा की जानी चाहिए.'],"['""यह मानना सुरक्षित है कि सेनेट किसी प्रकार की टोपी पारित करने के लिए तैयार है,""किंग ने कहा।']"
"And when asked if he felt regret or guilt about the attack his answer was an adamant ""no"".","Asked if he felt any regret about theOctober 12 attack, the answer was an adamant ""no"".",3.799999952316284,"['जब उनसे पूछा गया कि क्या उन्होंने 12 अक्तूबर के हमले के बारे में कोई अफसोस महसूस किया है तो उनका उत्तर दृढ़तापूर्वक ""नहीं"" था।']","['और जब उनसे पूछा गया कि क्या वह इस हमले के बारे में खेद या अपराध महसूस करता है तो उसका उत्तर दृढ़तापूर्वक ""नहीं"" था।']"
"Another big gainer was Rambus Inc. (nasdaq: RMBS - news - people), which shot 32 percent higher.","Rambus Inc. (nasdaq: RMBS - news - people) shot up 38 percent, making it the biggest percentage gainer on the Nasdaq.",3.0,['रामबस इन्कर्पोरेटिड (नासाक: आरएमबीएस-समाचार-जन) ने 38 प्रतिशत बढ कर नासाक में सबसे बड़ा प्रतिशत लाभ उठाया.'],"['एक और बड़ा लाभ उठाने वाला रामबस इंकर्पोरेटिड (नासाक: आरएमबीएस-समाचार-लोग) था, जिसने 32% की वृद्धि की.']"
Russ Britt is the Los Angeles Bureau Chief for CBS.MarketWatch.com.,Emily Church is London bureau chief of CBS.MarketWatch.com.,1.7999999523162842,['एमीली चर्च सीबीएस.MarketWatch.com के लंदन ब्यूरो प्रमुख हैं।'],['Russ Britt Los Angeles Bureau Chief है CBS.MarketWatch.com के लिए.']
"""If you pass this bill, Big Brother will be watching you,"" said Rep. John Mabry, D-Waco.","""If you pass this bill,"" Rep. John Mabry Jr., D-Waco, told colleagues, ""Big Brother will be watching you.""",4.800000190734863,"['""यदि आप इस विधेयक को पास करते हैं,"" रिप. जॉन Mabry जूनियर, डी-वाको, अपने सहयोगियों से कहा, ""Big Brother तुम्हें देखेगा.""']","['""यदि आप इस विधेयक को पास करते हैं, बिग ब्रदर आपको देख रहे होंगे,"" रिप. जॉन Mabry, डी-वाको ने कहा.']"
"Douglas Robinson, a senior vice president of finance, will take over as chief financial officer on an interim basis.","Douglas Robinson, CA senior vice president, finance, will fill the position in the interim.",3.799999952316284,['अंतरिम में वित्त के वरिष्ठ उपाध्यक्ष डगलस रोबिनसन इस पद को संभालेंगे।'],['वित्त के एक वरिष्ठ उपाध्यक्ष डगलस रोबिनसन अंतरिम आधार पर मुख्य वित्त अधिकारी के रूप में कार्यभार संभालेंगे।']
Several states and the federal government later passed similar or more strict bans.,"Following California's lead, several states and the federal government passed similar or tougher bans.",4.0,['कैलिफोर्निया के नेतृत्व के बाद कई राज्य और संघीय सरकार ने समान या अधिक कठोर प्रतिबंध पारित किए।'],['कई राज्यों और संघीय सरकार ने बाद में इसी प्रकार या अधिक कठोर प्रतिबंध पारित किए।']
"Still, he noted Miami must decide whether to seek ACC membership for the next school year by June 30 to adhere to Big East guidelines.","Still, he noted that Miami must decide whether to seek A.C.C. membership by June 30 to adhere to Big East guidelines.",4.599999904632568,['फिर भी उन्होंने कहा कि बिग ईस्ट दिशानिर्देशों का पालन करने के लिए Miami को 30 जून तक ए. सी. सी. के सदस्य बनने का फैसला करना होगा.'],"['फिर भी, उन्होंने कहा कि मैयमी को यह तय करना होगा कि क्या अगले स्कूली वर्ष के लिए 30 जून तक बिग ईस्ट दिशानिर्देशों का पालन करने के लिए एसीसी सदस्य बनने का प्रयास करना होगा।']"
"Revenues for ""The Hulk"" came in well below those of last month's Marvel Comics adaptation, ""X2: X-Men United,"" which grossed $85.6 million in its opening weekend.","The Hulk trailed last month's Marvel Comics adaptation, X2: X-Men United, which grossed $85.6-million in its opening weekend.",4.800000190734863,"['हल्क ने पिछले महीने Marvel Comics के अनुकरण X2: X-Men United को पीछे छोड़ा, जिसने अपनी शुरुआती सप्ताहांत में 85.6 मिलियन डॉलर कमा लिया।']","['""द हल्क"" के लिए राजस्व पिछले महीने के मार्वेल कॉमिक्स अनुकरण ""X2: एक्स-मेन यूनाइटेड"" से काफी नीचे आया, जिसने अपनी शुरुआती सप्ताहांत में 85.6 मिलियन डॉलर कमाया.']"
"Shares of Littleton, Colorado-based EchoStar rose $1.63, or 5.3 percent, to $32.26 at 10:55 a.m.","On Monday, EchoStar (DISH: news, chart, profile) shares shrank $1.40, or 4.4 percent, to $30.63.",2.0,"['Pazartesi को ईको स्टार (DISH: समाचार, चार्ट, प्रोफ़ाइल) शेयर्स १.४० डॉलर या 4.4 प्रतिशत घटकर ३०.६३ डॉलर हो गए।']",['कोलोराडो स्थित लिटलटन के शेयर 10.55 बजे $1.63 या 5.3 प्रतिशत बढकर $32.26 हो गए।']
"The valid signatures of 897,158 registered California voters must be collected and turned in to county election officials by Sept. 2.","To force a recall election of Davis, the valid signatures of 897,158 registered California voters must be turned in to election officials.",3.200000047683716,"['डेविस को वापस बुलाने के लिए, 897,158 पंजीकृत कैलिफोर्निया के मतदाताओं के वैध हस्ताक्षर निर्वाचन अधिकारियों को सौंपे जाने चाहिए।']","['897,158 पंजीकृत कैलिफोर्निया के मतदाताओं के वैध हस्ताक्षर 2 सितंबर तक एकत्रित किए जाने और गाउनी निर्वाचन अधिकारियों को सौंपे जाने चाहिए।']"
"The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.","Further out the curve, the benchmark 10-year note US10YT=RR shed 18/32 in price, taking its yield to 3.24 percent from 3.17 percent.",2.200000047683716,"['इस वक्र को आगे बढ़ाते हुए, मानक १०-वर्षीय नोट US10YT=RR मूल्य में 18/32 घटकर 3.17 प्रतिशत से अपनी प्रतिफल को 3.24 प्रतिशत ले गया।']","['मानक १०-वर्षीय नोट US10YT=RR मूल्य में 11/32 गिर गया, जो Pazartesi की देर से 3.17 प्रतिशत से 3.21 प्रतिशत तक अपनी प्रतिफल ले गया.']"
