29 people were convicted by the quang ninh people's court of participating in a drug ring that trafficked heroin from vietnam to china.,court official tran dao stated the 12 people were among 29 people convicted by the quang ninh people's court of participating in a drug ring that trafficked heroin from vietnam to china.,3.4000000953674316,['अदालत के अधिकारी ट्रेन डाओ ने कहा कि 12 लोग उन 29 लोगों में से थे जिन्हें प्रकाश नेत्रिक लोक अदालत ने एक ड्रग्स रिंग में भाग लेने के लिए दोषी ठहराया था जिसने वियतनाम से चीन तक हेरोइन का व्यापार किया था।'],['29 व्यक्तियों को ओटोनिस्टेर जन अदालत ने वेनाम से चीन तक हैरोइन का व्यापार करने वाले एक मादक संगठन में भाग लेने के लिए दोषी ठहराया।']
the lawyer of michael karras named s.s. dhillon could not be reached for comment.,durban port authorities and police explosives inspectors could not be reached for comment.,2.0,['डर्बन बंदरगाह अधिकारियों और पुलिस विस्फोटक निरीक्षकों को टिप्पणी के लिए पहुँचा नहीं जा सका।'],['माइकल करास के वकील एस.एस. धीलोन के पास टिप्पणी के लिए नहीं पहुँचा जा सका।']
the countries oppose the weaponization of space and an arms race in space.,china stressed that opposition of weaponization and an arms race in outer space.,3.200000047683716,['चीन ने इस बात पर जोर दिया कि शस्त्रीकरण और अंतरिक्ष में हथियारों की दौड़ का विरोध है।'],['देश अंतरिक्ष के शस्त्रीकरण और अंतरिक्ष में हथियारों की दौड़ का विरोध करते हैं।']
"france, belgium, germany, sweden, italy and britain provide parts and technology for the advanced light helicopter (alh).","france, belgium, germany, sweden, italy and britain provide parts and technology for the advanced light helicopter that india plans to sell to myanmar.",3.4000000953674316,"['फ्रांस, बेल्जियम, जर्मनी, स्विडेन, इटालियन और ब्रिटिन ने उन्नत हल्के हेलीकॉप्टर के लिए पुर्जे और प्रौद्योगिकी प्रदान की है जो भारत माइनमार को बेचने की योजना रखता है।']","['फ्रांस, बेल्जियम, जर्मनी, स्विडेन, इटालियन और ब्रिटेन उन्नत हल्का हेलीकॉप्टर (alh) के लिए पुर्जे और प्रौद्योगिकी प्रदान करते हैं।']"
illegal arms trafficking increases in kenya due to easy availability and neighboring conflicts.,illegal arms trafficking has increased in kenya and raised concern about security.,3.200000047683716,['केन्या में अवैध हथियारों का व्यापार बढ़ गया है और सुरक्षा के बारे में चिंता पैदा कर दी है।'],['बेकायदा हथियारों के व्यापार में आसानी से उपलब्धता और पड़ोसी संघर्षों के कारण Kenya में वृद्धि हुई है।']
"n.r. mohanty stated that an agreement had been signed between the defense research and development organisation, hindustan aeronautics limited and the indian air force to upgrade india's ageing fleet of mig-27 m aircraft.","mohanty stated that the upgrade will be done soon as it has almost been finalised by the defense research and development organisation, hindustan aeronautics limited and the indian air force.",3.4000000953674316,"['महन्ती ने कहा कि इस उन्नति को शीघ्र ही किया जाएगा क्योंकि यह रक्षा अनुसंधान और विकास संगठन, हिन्दुस्तान एरोनाटिक्स लिमिटेड और भारतीय वायुसेना द्वारा लगभग अंतिम रूप दिया गया है।']","['एन. आर. मोहंती ने कहा कि रक्षा अनुसंधान और विकास संगठन, हिन्दुस्तान एयरोनॉटिक लिमिटेड और भारतीय वायु सेना के बीच एक समझौता पर हस्ताक्षर किए गए हैं ताकि भारत की वृद्धावस्था में आने वाली मिग-27 मीटर की विमानों की संतान को उन्नत किया जा सके।']"
elbaradei states that a middle east peace deal can only be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region.,elbaradei was quoted as saying that a peace deal between israel and its arab neighbors must be reached in parallel with a security agreement based on eradicating all weapons of mass destruction from the region.,4.599999904632568,['इलbaradei ने कहा था कि इस क्षेत्र से सभी सामूहिक विनाशकारी हथियारों को समाप्त करने पर आधारित एक सुरक्षा समझौते के साथ साथ इजरायल और उसके अरब पड़ोसी देशों के बीच शांति समझौता किया जाना चाहिए।'],['एल्बरदेई का कहना है कि मध्य-पूर्व शांति समझौता केवल इस क्षेत्र से सभी सामूहिक विनाशकारी हथियारों के उन्मूलन पर आधारित सुरक्षा समझौते के साथ ही प्राप्त किया जा सकता है।']
drug traffickers face the death penalty under tajik law.,afghan drug trafficker was caught in tajikistan.,1.600000023841858,['अफगान ड्रग्स का व्यापारी ताजिकिस्तान में पकड़ा गया।'],['ताजिक कानून के तहत मादक दवाओं के व्यापारियों को मृत्युदंड का सामना करना पड़ता है।']
international atomic energy association is the united nations watchdog.,the international atomic energy agency is the u.n.'s nuclear watchdog.,5.0,['अंतर्राष्ट्रीय परमाणु ऊर्जा एजेंसी संयुक्त राष्ट्र के परमाणु निगरानीdog है।'],['अंतर्राष्ट्रीय परमाणु ऊर्जा संघ संयुक्त राष्ट्र निगरानीdog है।']
"wen states that the main purpose of the germany visit is to advance trade, economic and technological exchanges.","wen stated that the purpose of his visit to germany is to advance trade, economic and technological exchanges.",4.800000190734863,"['वेन ने कहा कि जर्मनी की अपनी यात्रा का उद्देश्य व्यापार, आर्थिक और प्रौद्योगिकी आदान-प्रदान को बढ़ावा देना है।']","['वेन कहते हैं कि जर्मनी की यात्रा का मुख्य उद्देश्य व्यापार, आर्थिक और प्रौद्योगिकी आदान-प्रदान को बढ़ावा देना है।']"
united states officials do not know how far north korea's nuclear weapons program has progressed.,hill is the head american negotiator on north korea's nuclear weapons program.,1.2000000476837158,['हिल्स उत्तर कोरिया के परमाणु हथियार कार्यक्रम पर प्रमुख अमेरिकी वार्ताकार है।'],['संयुक्त राज्य अमरीका के अधिकारियों को पता नहीं है कि उत्तर कोरिया के परमाणु हथियार कार्यक्रम की कितनी प्रगति हुई है।']
7 police officers were killed and 4 officers were wounded.,during the clash 7 seven police officers were killed and 4 seriously wounded.,4.599999904632568,['संघर्ष के दौरान 7 पुलिस अधिकारियों की हत्या हुई और 4 गंभीर रूप से घायल हुए।'],['7 पुलिस अधिकारियों को मार डाला गया और 4 अधिकारियों को घायल किया गया।']
"defense chiefs from estonia, latvia, lithuania, germany, italy, spain and slovakia will sign the agreement to provide staff and funding for the center.","defense chiefs from estonia, latvia, lithuania, germany, italy, spain and slovakia signed the agreement.",2.799999952316284,"['estonia, latvia, lithuania, germany, italy, spain और slovakia से रक्षा प्रमुखों ने करार पर हस्ताक्षर किए।']","['estonia, latvia, lithuania, germany, italy, spain और slovakia से रक्षा प्रमुख केंद्र के लिए कर्मचारी और निधि प्रदान करने के लिए करार पर हस्ताक्षर करेंगे।']"
the bill proposing the new law allowing the use of space programs for defense was already approved by the lower house of japan's government last week.,the bill for the new law was already approved by the japanese government's lower house last week.,3.4000000953674316,['नए कानून के लिए विधेयक पिछले सप्ताह जापान सरकार के निचले सदन द्वारा पहले ही अनुमोदित किया गया था।'],['रक्षा के लिए अंतरिक्ष कार्यक्रमों का उपयोग करने की अनुमति देने वाला नया कानून प्रस्तावित विधेयक पिछले सप्ताह जापान सरकार के निचले सदन द्वारा पहले ही अनुमोदित किया गया था।']
van der merwe sentenced geiges to a total of 13 years imprisonment.,van der merwe suspended geiges' sentence to 5 years imprisonment.,2.5999999046325684,['वान डेर मर्वे ने गेज का 5 साल का कारावास स्थगित कर दिया।'],['वान डेर मेरवे ने गेज को कुल 13 साल का कारावास का दंड दिया।']
zahedan is a city in southeastern,bam is a city in southeastern,1.7999999523162842,['बाम दक्षिण-पूर्व का एक शहर है।'],['जहड़न दक्षिण-पूर्व का एक शहर है।']
president putin stated that russia would take countermeasures.,putin warned that russia would take retaliatory actions.,4.400000095367432,['पोन ने चेतावनी दी कि रूस प्रतिशोधात्मक कार्रवाई करेगा।'],['राष्ट्रपति Putin ने कहा कि रूस प्रति उपाय करेगा।']
china has so far balked against united states pressure on china to stop and search north korean ships.,china has stated that the united states pressure on china to stop and search north korean ships could trigger military clashes.,4.0,['चीन ने कहा है कि संयुक्त राज्य अमरीका ने चीन पर दबाव डाल दिया है कि वह उत्तर कोरिया के जहाजों को रोकने और खोजने की कोशिश करे जिससे सैन्य संघर्ष आरंभ हो सके।'],['चीन ने अभी तक उत्तर कोरिया के जहाजों को रोकने और खोजने के लिए चीन पर संयुक्त राज्य अमेरिका के दबाव के खिलाफ रोक दिया है।']
brazil's strategic affairs minister roberto mangabeira unger stated brazil's new national defense plan calls for establishing partnerships with countries including russia and france to build a state-of-the-art weapons industry.,unger stated brazil's new national defense plan calls for establishing partnerships with countries including russia and france to build a state-of-the-art weapons industry.,3.799999952316284,['यूंगर ने कहा कि ब्राजील की नई राष्ट्रीय रक्षा योजना में रूस और फ्रांस सहित देशों के साथ एक अत्याधुनिक हथियार उद्योग बनाने के लिए साझीदारी स्थापित करने के लिए आह्वान किया गया है।'],['ब्राजील के कार्यनीतिक मामलों के मंत्री रोबर्टो मनगाबिरा अनगर ने कहा कि ब्राजील की नई राष्ट्रीय रक्षा योजना में रूस और फ्रांस सहित देशों के साथ एक अत्याधुनिक हथियार उद्योग बनाने के लिए साझीदारी स्थापित करने के लिए आह्वान किया गया है।']
the accused will be charged with international drug trafficking.,"some of the accused will also be charged with money laundering, tax evasion and corruption.",1.600000023841858,"['कुछ अभियुक्तों को धनराशि धोना, कर से बचना और भ्रष्टाचार से भी अभियुक्त किया जाएगा।']",['अभियुक्त को अंतरराष्ट्रीय मादक पदार्थों के व्यापार से अभियुक्त किया जाएगा.']
"variants of the advanced light helicopter (alh) contain rocket launchers from belgium; rockets, guns and engines from france; brake systems from italy; fuel tanks and gearboxes from britain; self-protection equipment from a swedish company and have received crucial design development and engine control manufacturing from german companies.","the alh's arsenal includes-- rocket launchers from belgium rockets, guns and engines from france brake systems from italy fuel tanks and gearboxes from britain self-protection equipment from a swedish company.",3.5999999046325684,"['अलह के शस्त्रागार में शामिल है-- belgium राकेटों से राकेट लॉन्चर, france brake प्रणालियों से वार और इंजनों से italy ईंधन टैंकों से और एक स्विडिश कंपनी से britain आत्मरक्षा उपकरणों से गियरबॉक्स से.']","['उन्नत हल्का हेलीकॉप्टर (अल्ह) के विविध रूपों में बेल्जियम से राकेट लॉन्चर, फ्रांस से राकेट, बंदूक और इंजन, इतालवी से ब्रेक सिस्टम, ब्रिटेन से ईंधन टैंक और गियरबॉक्स, स्वरक्षण उपकरण एक स्विडिश कंपनी से हैं और उन्होंने जर्मन कंपनियों से महत्वपूर्ण डिजाइन विकास और इंजन नियंत्रण निर्माण प्राप्त किया है।']"
indian defense ministry has increased spending on defense purchases.,indian defense ministry has increased defense spending for new purchases by 33 percent.,3.5999999046325684,['भारतीय रक्षा मंत्रालय ने नई खरीदों के लिए रक्षा खर्च को 33 प्रतिशत बढ़ा दिया है।'],['भारतीय रक्षा मंत्रालय ने रक्षा खरीद पर खर्च बढ़ाया है।']
the iaea report is restricted.,the killers escaped.,0.0,['क़त्ल करने वाले भाग गये.'],['iaea रिपोर्ट सीमित है।']
the conventional forces in europe treaty was signed by russian and nato members in 1990.,the conventional forces in europe treaty was amended in 1999.,2.200000047683716,['यूरोप में परम्परागत बलों की संधि 1999 में संशोधित की गई थी।'],['यूरोप में पारंपरिक बलों का समझौता रूस और नाटो सदस्यों द्वारा 1990 में हस्ताक्षर किया गया था।']
sheik doon salad ilmi said civilian casualties resulting from overnight mortar and rocket attacks happen every day.,sheik doon salad ilmi stated that civilian casualties resulting from overnight mortar and rocket attacks are admitted to the hospital nearly every day.,3.5999999046325684,['शेकदून सलाद इल्मी ने कहा कि रातों रात मा mortar और rocket attacks के परिणामस्वरूप नागरिकों को लगभग हर दिन अस्पताल में भर्ती किया जाता है।'],['शेकदून सलाद इल्मी ने कहा कि रातों रात मा mortar और rocket attacks के परिणामस्वरूप नागरिकों की मौतें हर दिन होती हैं।']
the south african government maintains very good relations with the united states government.,the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe.,1.2000000476837158,['सीएफ यूनाइटेड स्टेट्स और यूरोप के साथ रूस के संबंधों पर नकारात्मक प्रभाव डालने वाले अनेक मुद्दों में से एक है।'],['दक्षिण अफ्रीका सरकार संयुक्त राज्य सरकार के साथ बहुत अच्छे संबंध रखती है।']
nuclear weapon systems at a high level of readiness increase the risk of those weapons being used including unintentionally with catastrophic consequences.,the resolution says that the high level of readiness increases the risk of the use of such weapons and that the unintentional or accidental use would have catastrophic consequences.,4.199999809265137,['प्रस्ताव में कहा गया है कि उच्च स्तर की तत्परता इस प्रकार के हथियारों के प्रयोग की जोखिम को बढ़ाती है और अनैच्छिक या अनियमित उपयोग के catastrophic परिणाम होंगे।'],['उच्च स्तर पर तैयार परमाणु हथियार प्रणालियां उन हथियारों का उपयोग करने की जोखिम को बढ़ाती हैं जिनमें विनाशकारी परिणामों के साथ अनजाना भी शामिल है।']
blix stated that it is essential to increase efforts to eliminate nuclear arms and weapons of mass destruction.,blix was visiting new zealand and said that it is essential that greater efforts be made to eliminate nuclear arms and weapons of mass destruction.,3.4000000953674316,['blix न्यू जेलैंड की यात्रा कर रहा था और कहा कि परमाणु हथियारों और सामूहिक विनाश के हथियारों को समाप्त करने के लिए अधिक प्रयास किए जाने के लिए अनिवार्य है।'],['ब्लिक्स ने कहा कि परमाणु हथियारों और सामूहिक विनाश के हथियारों को समाप्त करने के प्रयासों को बढ़ाना अनिवार्य है।']
helmand province is the world's largest producer of opium.,the areva group is the world's largest nuclear engineering firm.,0.0,['इसवा समूह विश्व का सबसे बड़ा परमाणु इंजीनियरी फर्म है।'],['हेलमंड प्रान्त विश्व का सबसे बड़ा अफीम उत्पादक है।']
the afghanistan-iran border region has been the scene of frequent clashes between police and drug smugglers.,the area near town of mirjaveh has been the scene of frequent conflicts between iranian police and drug smugglers.,3.799999952316284,['मिरावेह शहर के निकट क्षेत्र ईरानी पुलिस और ड्रग्स के तस्करों के बीच बार-बार संघर्षों का दृश्य रहा है।'],['अफगानिस्तान-इरान सीमा क्षेत्र पुलिस और ड्रग्स कारागारों के बीच बार-बार झगड़ों का दृश्य रहा है।']
physicist danilov was convicted of selling classified information on space technology to china.,physicist valentin danilov was found guilty of selling classified information on space technology to china.,4.400000095367432,['भौतिकीविद वॅलेंटिन डानिलोव को चीन को अंतरिक्ष प्रौद्योगिकी के बारे में गुप्त सूचनाएं बेचने का दोषी पाया गया।'],['भौतिकीविद दानिलोव को चीन को अंतरिक्ष प्रौद्योगिकी के बारे में गुप्त सूचनाओं की बिक्री के लिए दोषी ठहराया गया।']
myanmar is the world's largest producer of illegal opium but has limited financial and technical resources for ending the drug trade.,myanmar is the world's largest producer of illicit opium according to the latest u.s. state department anti-narcotics report.,3.4000000953674316,['संयुक्त राज्य अमरीका राज्य विभाग की बार-बार रिपोर्ट के अनुसार मैयानमार अवैध अफीम का विश्व का सबसे बड़ा उत्पादक है।'],['मैयानमार अवैध अफीम का विश्व का सबसे बड़ा उत्पादक है लेकिन ड्रग्स व्यापार को समाप्त करने के लिए सीमित वित्तीय और तकनीकी संसाधन है।']
the abductee support group hopes parliament will change the laws soon.,the abductee support group will use the survey to press parliament to pass new laws.,3.0,['अपहरणकर्ता समर्थन समूह नए कानून पारित करने के लिए संसद पर दबाव डालने के लिए सर्वेक्षण का उपयोग करेगा।'],['अपहरणकर्ताओं के समर्थन समूह का आशा है कि संसद जल्दी ही कानूनों को बदलेगी।']
santos stated colombian police found the evidence in 2 computers discovered with slain rebel leader raul reyes.,francisco santos stated that colombian police found the evidence on two computers discovered with raul reyes.,4.0,['francisco santos ने कहा कि कोलंबियाई पुलिस ने दो कंप्यूटरों पर साक्ष्य पाया जो रॉल रेयस के साथ खोजा गया था.'],['संतों ने कहा कि कोलम्बिया पुलिस ने दो कंप्यूटरों में हत्या हुई विद्रोही नेता रौल रेयस के साथ खोजी गई साक्ष्य पाया है।']
